User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
954,1960,Basic,Widow,22123.0,0,0,2014-03-27,77,3.0,3.0,24.0,34.0,7.0,31.0,1,2,1,3,5,0,0,0,0,0,0,0,Australia
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30.0,5.0,23.0,4.0,1.0,4.0,1,2,0,3,7,0,0,0,0,0,0,0,South Africa
8789,1989,2n Cycle,Married,59060.0,1,0,2014-01-11,77,35.0,40.0,111.0,36.0,40.0,12.0,3,3,1,7,4,0,0,0,0,0,0,0,Spain
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225.0,162.0,387.0,106.0,36.0,29.0,1,5,10,8,3,0,0,0,0,0,0,0,Spain
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,0,0,0,0,0,0,0,Spain
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,0,0,0,0,0,0,0,Spain
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493.0,70.0,324.0,146.0,40.0,84.0,1,3,7,11,1,0,0,0,0,0,0,0,Spain
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11.0,7.0,9.0,3.0,1.0,11.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain
3968,1970,2n Cycle,Divorced,65706.0,0,0,2013-06-28,77,918.0,10.0,129.0,13.0,0.0,129.0,1,11,3,12,7,0,1,1,0,1,1,0,Canada
4037,1976,Graduation,Divorced,31859.0,1,0,2013-06-14,77,3.0,1.0,3.0,8.0,0.0,5.0,1,1,0,2,7,0,0,0,0,0,0,0,South Africa
6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,1285.0,42.0,716.0,55.0,0.0,21.0,0,7,10,5,2,0,0,1,0,0,0,0,Spain
10159,1970,Graduation,Divorced,58710.0,0,1,2013-03-31,77,440.0,81.0,368.0,0.0,122.0,174.0,6,11,5,9,6,0,0,0,0,0,0,0,Australia
1177,1966,Master,Together,49618.0,1,1,2013-01-26,77,80.0,3.0,26.0,4.0,2.0,14.0,4,3,1,3,7,0,0,0,0,0,0,0,Spain
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691.0,0.0,69.0,10.0,0.0,130.0,4,2,6,3,8,0,0,0,0,0,0,0,Spain
10637,1964,Graduation,Married,40800.0,1,2,2013-01-01,77,24.0,0.0,27.0,8.0,30.0,10.0,2,3,0,3,7,0,0,0,0,0,0,1,Spain
10826,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,0,0,0,0,0,Spain
4086,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,0,0,0,0,0,Germany
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6.0,1.0,7.0,23.0,4.0,19.0,1,1,1,2,8,0,0,0,0,0,0,0,Spain
7998,1958,Graduation,Together,28087.0,1,1,2012-12-11,77,53.0,8.0,17.0,13.0,0.0,21.0,3,2,2,2,7,0,0,0,0,0,0,0,India
10992,1967,Graduation,Together,75702.0,1,1,2012-08-29,77,650.0,28.0,353.0,45.0,42.0,30.0,5,4,6,11,8,0,0,0,0,0,0,0,South Africa
6383,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26.0,0.0,15.0,2.0,1.0,2.0,2,3,0,3,8,0,0,0,0,0,0,0,South Africa
10536,1971,PhD,Together,32892.0,1,0,2014-05-25,78,26.0,0.0,15.0,2.0,1.0,2.0,2,3,0,3,8,0,0,0,0,0,0,0,Spain
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168.0,92.0,408.0,72.0,129.0,55.0,1,5,6,7,1,0,0,1,0,0,0,0,Spain
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12.0,1.0,21.0,2.0,2.0,3.0,2,2,0,3,7,0,0,0,0,0,0,0,South Africa
538,1989,Graduation,Single,46107.0,1,0,2014-02-10,78,31.0,9.0,27.0,16.0,9.0,33.0,1,1,1,4,3,0,0,0,0,0,0,0,South Africa
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12.0,0.0,4.0,0.0,0.0,0.0,1,1,0,2,5,0,0,0,0,0,0,0,Spain
10157,1965,Graduation,Single,59686.0,0,1,2014-01-25,78,89.0,15.0,89.0,34.0,42.0,5.0,1,4,1,6,4,0,0,0,0,0,0,0,Canada
3503,1950,Graduation,Divorced,82460.0,0,0,2013-12-02,78,255.0,47.0,573.0,52.0,32.0,15.0,1,5,3,6,1,0,0,0,0,0,0,0,South Africa
146,1960,PhD,Single,76045.0,0,0,2013-11-15,78,760.0,53.0,400.0,17.0,93.0,0.0,1,4,5,11,2,0,0,0,1,0,0,0,Spain
5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897.0,161.0,430.0,186.0,161.0,27.0,0,4,7,6,1,1,0,1,1,0,1,0,Spain
3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08,78,897.0,161.0,430.0,186.0,161.0,27.0,0,4,7,6,1,1,0,1,1,0,1,0,Spain
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28.0,0.0,13.0,4.0,2.0,8.0,3,2,1,3,5,0,0,0,0,0,0,0,Spain
6634,1979,Master,Divorced,33462.0,1,0,2013-08-07,78,22.0,3.0,18.0,0.0,0.0,11.0,1,2,0,3,7,0,0,0,0,0,0,0,South Africa
8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23,78,9.0,1.0,5.0,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,0,South Africa
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12.0,4.0,6.0,11.0,8.0,16.0,2,2,0,3,8,0,0,0,0,0,0,0,India
5883,1972,Graduation,Married,77981.0,1,0,2013-05-26,78,138.0,120.0,204.0,16.0,126.0,60.0,3,7,4,7,5,0,0,0,0,0,0,0,Spain
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520.0,20.0,367.0,39.0,81.0,40.0,2,6,3,6,5,0,0,0,0,0,0,0,Spain
697,1969,Graduation,Together,74918.0,0,0,2013-03-12,78,972.0,59.0,913.0,25.0,19.0,59.0,1,5,9,6,3,0,0,1,0,0,0,0,Spain
2607,1953,Graduation,Single,40464.0,0,1,2013-01-11,78,424.0,17.0,118.0,7.0,23.0,41.0,6,8,2,8,8,0,0,0,0,0,0,0,Spain
8427,1956,Master,Single,64857.0,0,0,2012-11-23,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,0,0,0,0,0,0,0,Spain
217,1956,Master,Single,64857.0,0,0,2012-11-23,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,0,0,0,0,0,0,0,Canada
6202,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571.0,50.0,142.0,33.0,50.0,159.0,4,4,5,13,2,0,0,0,0,0,0,0,Spain
3856,1960,Graduation,Together,63381.0,0,1,2012-10-05,78,571.0,50.0,142.0,33.0,50.0,159.0,4,4,5,13,2,0,0,0,0,0,0,0,Spain
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398.0,96.0,447.0,220.0,96.0,32.0,1,5,7,6,3,0,0,0,0,0,0,0,Spain
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398.0,96.0,447.0,220.0,96.0,32.0,1,5,7,6,3,0,0,0,0,0,0,0,South Africa
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957.0,47.0,494.0,82.0,47.0,95.0,4,5,3,6,8,0,0,0,0,0,0,0,Spain
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171.0,7.0,171.0,25.0,19.0,89.0,6,8,1,5,8,0,0,0,0,0,0,0,South Africa
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944.0,0.0,60.0,0.0,0.0,30.0,2,7,5,13,5,1,0,0,0,0,0,0,Canada
771,1967,Graduation,Together,54178.0,0,1,2014-01-21,79,135.0,9.0,39.0,4.0,0.0,7.0,1,2,2,5,2,0,0,0,0,0,0,0,Germany
5237,1950,PhD,Single,48767.0,1,2,2014-01-01,79,28.0,1.0,21.0,3.0,0.0,10.0,3,2,1,3,5,0,0,0,0,0,0,0,Australia
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26.0,1.0,11.0,0.0,1.0,4.0,2,1,0,3,3,0,0,0,0,0,0,0,Canada
5474,1970,Graduation,Single,43020.0,1,0,2013-11-30,79,45.0,7.0,99.0,4.0,25.0,43.0,3,4,1,4,6,0,0,0,0,0,0,0,United States
2895,1963,Graduation,Single,49980.0,0,1,2013-10-23,79,104.0,1.0,54.0,13.0,9.0,14.0,2,3,1,5,5,0,0,0,0,0,0,0,India
7972,1955,Graduation,Single,72906.0,0,0,2013-09-17,79,400.0,32.0,519.0,71.0,75.0,54.0,1,3,4,9,1,0,0,0,0,0,0,0,Spain
10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,4.0,0.0,4.0,0.0,0.0,5.0,1,1,0,2,7,0,0,0,0,0,0,0,Germany
500,1977,Graduation,Together,96876.0,0,0,2013-08-06,79,908.0,43.0,735.0,40.0,194.0,21.0,1,7,7,9,2,0,1,1,1,0,1,0,Spain
922,1979,2n Cycle,Married,31086.0,1,1,2013-05-04,79,16.0,2.0,11.0,3.0,0.0,16.0,2,1,1,2,8,1,0,0,0,0,0,0,Germany
2861,1983,Graduation,Single,24072.0,1,0,2013-04-16,79,9.0,1.0,6.0,3.0,0.0,4.0,1,1,0,2,8,0,0,0,0,0,0,0,Spain
375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25,79,516.0,56.0,449.0,86.0,33.0,16.0,1,2,2,11,1,0,0,0,0,0,0,0,Spain
10936,1965,Graduation,Married,72190.0,0,0,2013-02-13,79,597.0,166.0,597.0,172.0,166.0,249.0,1,5,6,4,3,0,0,0,0,0,0,0,Australia
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847.0,66.0,119.0,86.0,89.0,111.0,1,9,10,5,4,0,1,0,1,0,1,0,India
4240,1978,Graduation,Married,17345.0,1,0,2012-11-03,79,4.0,9.0,16.0,17.0,0.0,12.0,2,2,1,2,8,0,0,0,0,0,0,0,Spain
2674,1958,Master,Single,75154.0,0,1,2012-09-04,79,543.0,10.0,205.0,160.0,143.0,82.0,1,6,3,6,3,0,0,0,0,0,1,0,United States
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,0,0,0,0,0,India
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,0,0,0,0,0,Spain
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656.0,16.0,106.0,32.0,16.0,8.0,1,7,3,12,3,0,0,0,0,0,0,0,India
7574,1979,PhD,Together,27922.0,1,0,2014-05-10,80,11.0,0.0,13.0,2.0,4.0,11.0,1,2,0,3,4,0,0,0,0,0,0,0,South Africa
5223,1966,Master,Together,45903.0,0,1,2014-04-23,80,33.0,8.0,10.0,2.0,10.0,3.0,2,2,1,3,4,0,0,0,0,0,0,0,South Africa
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29.0,3.0,30.0,3.0,2.0,9.0,2,3,0,3,6,0,0,0,0,0,0,0,Spain
7683,1968,Master,Married,70777.0,0,1,2014-02-25,80,554.0,35.0,113.0,0.0,7.0,78.0,3,5,3,12,3,0,0,0,0,0,0,0,Spain
9481,1976,Graduation,Married,17148.0,1,0,2014-01-28,80,9.0,9.0,11.0,13.0,10.0,16.0,4,3,1,3,8,0,0,0,0,0,0,0,Canada
9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,742.0,28.0,152.0,25.0,9.0,57.0,2,6,8,10,4,0,0,0,0,0,0,0,Germany
5454,1979,Master,Married,45057.0,1,0,2013-12-01,80,37.0,0.0,7.0,3.0,0.0,3.0,1,2,0,3,5,0,0,0,0,0,0,0,United States
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24.0,2.0,23.0,0.0,8.0,24.0,3,2,1,3,6,0,0,0,0,0,0,0,Spain
7281,1959,PhD,Single,,0,0,2013-11-05,80,81.0,11.0,50.0,3.0,2.0,39.0,1,1,3,4,2,0,0,0,0,0,0,0,Australia
4259,1986,Master,Single,19485.0,2,0,2013-09-24,80,6.0,0.0,4.0,0.0,0.0,0.0,1,1,0,2,7,0,0,0,0,0,0,0,India
2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17.0,0.0,9.0,0.0,0.0,1.0,1,1,0,3,9,0,0,0,0,0,0,0,Spain
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21.0,8.0,20.0,15.0,3.0,9.0,1,2,0,3,7,0,0,0,0,0,0,0,Spain
2488,1956,2n Cycle,Divorced,31395.0,1,1,2013-03-23,80,23.0,1.0,25.0,0.0,8.0,7.0,4,2,1,3,6,0,0,0,0,0,0,0,Spain
3945,1947,PhD,Widow,68117.0,0,1,2013-03-10,80,618.0,44.0,215.0,0.0,17.0,36.0,2,11,8,4,6,1,0,0,0,0,1,0,Spain
702,1975,2n Cycle,Widow,47682.0,0,1,2013-02-15,80,162.0,61.0,83.0,97.0,57.0,61.0,4,4,3,8,5,0,0,0,0,0,0,0,Spain
9010,1972,Master,Married,83151.0,0,0,2013-02-10,80,968.0,147.0,842.0,137.0,42.0,210.0,1,5,7,10,2,1,0,1,1,0,1,0,Spain
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708.0,7.0,62.0,0.0,0.0,15.0,2,11,3,7,8,0,0,0,0,0,0,0,Spain
1509,1958,PhD,Together,84460.0,0,0,2013-01-04,80,152.0,27.0,103.0,106.0,54.0,81.0,0,9,9,4,5,0,1,1,1,1,1,0,Spain
9120,1962,Graduation,Single,66565.0,0,1,2012-12-05,80,747.0,10.0,161.0,65.0,40.0,42.0,4,4,2,9,8,0,0,0,0,0,0,0,Spain
5252,1969,Graduation,Divorced,23910.0,1,0,2012-10-26,80,16.0,12.0,18.0,7.0,1.0,13.0,1,2,0,3,7,0,0,0,0,0,0,0,Spain
5959,1968,Graduation,Single,35893.0,1,1,2012-10-15,80,158.0,0.0,23.0,0.0,0.0,18.0,6,3,1,5,8,0,0,0,0,0,0,0,India
7441,1973,Graduation,Divorced,71128.0,1,0,2012-10-06,80,958.0,159.0,447.0,20.0,0.0,31.0,3,2,10,12,7,0,0,0,0,0,0,0,United States
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,80,46.0,35.0,69.0,84.0,41.0,66.0,6,4,1,6,7,0,0,0,0,0,0,0,India
4095,1971,Graduation,Married,37150.0,1,0,2012-09-11,80,167.0,37.0,64.0,49.0,34.0,116.0,8,4,3,6,7,0,0,0,0,0,0,0,United States
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387.0,126.0,342.0,0.0,45.0,180.0,5,8,4,11,6,0,0,0,0,0,0,0,Spain
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152.0,3.0,22.0,2.0,5.0,7.0,1,4,1,4,5,0,0,0,0,0,0,0,India
4174,1956,Master,Together,55249.0,0,1,2014-04-17,81,97.0,1.0,19.0,2.0,0.0,11.0,1,2,1,4,3,0,0,0,0,0,0,0,Spain
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,1,0,0,0,0,1,0,India
193,1996,Basic,Married,14421.0,0,0,2014-02-17,81,0.0,0.0,2.0,3.0,3.0,8.0,1,1,0,2,5,1,0,0,0,0,0,0,Spain
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30.0,1.0,8.0,0.0,0.0,3.0,1,1,0,3,7,0,0,0,0,0,0,0,Germany
5555,1975,Graduation,Divorced,153924.0,0,0,2014-02-07,81,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,Spain
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293.0,0.0,124.0,179.0,97.0,52.0,1,7,2,10,5,0,0,0,0,0,0,0,Spain
310,1970,Master,Married,61872.0,0,1,2013-12-13,81,330.0,5.0,159.0,36.0,27.0,16.0,4,4,4,9,4,0,0,0,0,0,0,0,Canada
6261,1979,Graduation,Married,58025.0,0,1,2013-11-26,81,270.0,31.0,88.0,11.0,48.0,22.0,3,3,2,10,4,0,0,0,0,0,0,0,India
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076.0,16.0,417.0,42.0,48.0,16.0,1,8,10,6,3,0,1,1,0,0,0,0,South Africa
1655,1979,Graduation,Together,34350.0,1,0,2013-10-19,81,16.0,3.0,15.0,2.0,1.0,11.0,1,1,0,3,7,0,0,0,0,0,0,0,Australia
2740,1958,PhD,Widow,33438.0,1,1,2013-09-22,81,62.0,1.0,16.0,3.0,2.0,6.0,4,2,1,4,5,0,0,0,0,0,0,0,Spain
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5.0,1.0,7.0,17.0,14.0,11.0,2,2,1,3,6,0,0,0,0,0,0,0,Spain
17,1971,PhD,Married,60491.0,0,1,2013-09-06,81,637.0,47.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,0,Spain
9153,1964,PhD,Married,59304.0,0,1,2013-07-29,81,418.0,61.0,428.0,80.0,51.0,10.0,3,7,8,10,5,0,0,0,0,0,0,0,Spain
520,1974,Graduation,Married,34421.0,1,0,2013-07-01,81,3.0,3.0,7.0,6.0,2.0,9.0,1,1,0,2,7,0,0,0,0,0,0,0,Spain
8372,1974,Graduation,Married,34421.0,1,0,2013-07-01,81,3.0,3.0,7.0,6.0,2.0,9.0,1,1,0,2,7,0,0,0,0,0,0,0,South Africa
73,1953,PhD,Single,51411.0,1,2,2013-05-26,81,14.0,0.0,3.0,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,0,India
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587.0,51.0,932.0,180.0,34.0,86.0,1,5,6,5,3,0,0,0,0,0,0,0,Spain
6059,1953,PhD,Together,64504.0,1,2,2013-03-04,81,986.0,36.0,168.0,16.0,0.0,108.0,7,11,3,4,7,0,0,0,0,0,1,0,Spain
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229.0,5.0,56.0,3.0,2.0,20.0,2,6,2,4,7,0,0,0,0,0,0,0,Spain
6257,1976,Master,Single,60482.0,0,1,2013-01-23,81,255.0,43.0,134.0,37.0,14.0,24.0,1,7,2,7,7,0,0,0,0,0,0,0,South Africa
9224,1972,PhD,Single,55260.0,0,1,2012-12-12,81,825.0,8.0,53.0,11.0,0.0,242.0,2,8,10,5,6,0,0,0,0,0,0,0,South Africa
8732,1969,Master,Widow,67369.0,0,1,2012-11-17,81,1298.0,0.0,70.0,37.0,14.0,42.0,4,7,4,10,4,0,1,1,0,0,1,0,Spain
955,1962,Master,Together,47175.0,1,1,2012-10-28,81,167.0,2.0,44.0,6.0,2.0,19.0,7,4,2,4,8,1,0,0,0,0,1,0,South Africa
4910,1967,Graduation,Divorced,68743.0,0,0,2012-08-30,81,1132.0,134.0,384.0,175.0,134.0,115.0,1,11,5,13,7,0,0,0,0,0,0,0,United States
564,1981,PhD,Together,56937.0,1,0,2012-08-04,81,746.0,8.0,125.0,11.0,8.0,8.0,7,8,6,9,6,0,1,0,0,0,1,0,Spain
8931,1986,Graduation,Together,83033.0,1,0,2014-05-18,82,812.0,99.0,431.0,237.0,149.0,33.0,1,11,4,10,5,0,0,0,1,0,0,0,South Africa
1998,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,0,0,0,0,0,0,0,India
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34.0,6.0,21.0,11.0,4.0,8.0,1,2,1,3,6,0,0,0,0,0,0,0,Spain
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18.0,0.0,5.0,0.0,0.0,11.0,2,1,1,2,7,1,0,0,0,0,0,0,Spain
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8.0,3.0,9.0,19.0,4.0,22.0,3,1,1,3,6,0,0,0,0,0,0,0,Canada
2125,1959,Graduation,Divorced,63033.0,0,0,2013-11-15,82,194.0,61.0,480.0,225.0,112.0,30.0,1,3,4,8,2,0,0,0,0,0,0,0,United States
5975,1967,PhD,Single,40304.0,1,0,2013-09-30,82,37.0,0.0,17.0,0.0,0.0,3.0,1,2,0,3,7,0,0,0,0,0,0,0,Canada
983,1984,Graduation,Married,40059.0,1,0,2013-09-28,82,110.0,29.0,92.0,28.0,10.0,145.0,1,6,2,3,8,1,0,0,0,0,0,0,United States
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519.0,17.0,813.0,27.0,173.0,51.0,1,4,6,6,2,0,0,1,0,0,0,0,India
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,0,Spain
1612,1981,PhD,Single,,1,0,2013-05-31,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,0,Australia
803,1968,Graduation,Together,40521.0,1,1,2013-04-05,82,12.0,0.0,5.0,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,0,Spain
10675,1956,PhD,Married,66334.0,0,1,2013-04-03,82,909.0,11.0,218.0,0.0,0.0,23.0,2,9,3,5,5,0,0,0,0,0,1,0,Spain
7004,1984,Graduation,Single,11012.0,1,0,2013-03-16,82,24.0,3.0,26.0,7.0,1.0,23.0,3,3,1,2,9,1,0,0,0,0,0,0,India
4432,1976,Graduation,Divorced,31615.0,1,0,2013-03-16,82,2.0,3.0,20.0,6.0,11.0,9.0,2,2,0,3,7,0,0,0,0,0,0,0,Spain
5079,1971,Graduation,Married,,1,1,2013-03-03,82,71.0,1.0,16.0,0.0,0.0,9.0,4,2,1,3,8,0,0,0,0,0,0,0,Australia
4475,1949,PhD,Married,69098.0,0,0,2013-02-16,82,1315.0,22.0,780.0,145.0,0.0,178.0,1,7,8,9,5,0,0,0,0,0,0,0,Spain
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344.0,45.0,654.0,104.0,11.0,114.0,2,3,4,10,3,0,0,0,0,0,0,0,Spain
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2.0,2.0,1.0,3.0,1.0,2.0,1,1,0,2,8,0,0,0,0,0,0,1,Spain
5692,1989,Basic,Married,25443.0,1,0,2012-12-22,82,1.0,4.0,3.0,8.0,9.0,7.0,1,1,0,3,8,0,0,0,0,0,0,0,South Africa
339,1972,PhD,Married,57091.0,0,1,2012-11-23,82,462.0,0.0,24.0,6.0,0.0,4.0,2,9,2,5,7,0,1,0,0,0,1,0,Spain
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1.0,6.0,2.0,8.0,2.0,12.0,1,1,0,2,7,0,0,0,0,0,0,0,Spain
8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19,83,22.0,0.0,19.0,6.0,5.0,3.0,2,2,0,3,6,0,0,0,0,0,0,0,South Africa
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31.0,1.0,8.0,0.0,0.0,8.0,2,2,0,3,6,0,0,0,0,0,0,0,Spain
7326,1971,Master,Married,56850.0,0,1,2014-03-23,83,34.0,1.0,19.0,2.0,7.0,0.0,1,1,1,3,2,0,0,0,0,0,0,0,Canada
2416,1969,PhD,Single,66582.0,0,0,2014-03-03,83,789.0,25.0,420.0,16.0,38.0,0.0,1,2,8,9,1,0,0,0,0,0,0,0,Spain
1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18,83,4.0,6.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,0,0,0,0,0,0,Spain
5278,1964,Graduation,Married,82224.0,0,0,2014-01-25,83,307.0,26.0,360.0,138.0,31.0,40.0,1,6,9,5,3,0,0,0,1,0,0,0,Germany
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,0,0,0,0,0,0,0,Spain
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18.0,1.0,32.0,6.0,3.0,28.0,3,2,0,4,6,0,0,0,0,0,0,0,India
8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30,83,135.0,25.0,51.0,23.0,25.0,46.0,2,4,2,5,3,0,0,0,0,0,0,0,South Africa
7617,1974,Graduation,Single,42373.0,1,1,2013-08-15,83,67.0,5.0,61.0,3.0,8.0,19.0,5,2,1,5,5,0,0,0,0,0,0,0,Spain
10339,1954,Master,Together,,0,1,2013-06-23,83,161.0,0.0,22.0,0.0,0.0,24.0,2,4,1,4,6,0,0,0,0,0,0,0,Australia
6376,1979,Graduation,Single,57537.0,1,0,2013-06-10,83,191.0,56.0,139.0,51.0,8.0,100.0,4,4,3,8,4,0,0,0,0,0,0,0,Australia
2150,1958,PhD,Widow,80995.0,0,1,2013-05-11,83,860.0,28.0,409.0,73.0,56.0,56.0,1,8,9,4,4,0,0,0,0,0,0,0,Canada
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,0,0,0,0,0,Canada
3006,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17.0,0.0,14.0,7.0,3.0,2.0,1,1,0,3,7,0,0,0,0,0,0,0,Canada
11088,1971,PhD,Together,78642.0,0,1,2013-04-21,83,1396.0,0.0,322.0,46.0,35.0,17.0,1,4,9,4,6,0,0,0,0,0,0,0,Spain
5185,1955,Graduation,Married,74268.0,0,0,2013-02-14,83,199.0,66.0,315.0,97.0,174.0,41.0,1,4,3,5,2,0,0,0,0,0,0,0,South Africa
3523,1962,Graduation,Together,75072.0,0,1,2013-01-23,83,583.0,34.0,309.0,0.0,22.0,125.0,2,5,4,8,3,0,0,0,0,0,0,0,Spain
55,1963,Graduation,Together,56253.0,0,1,2012-12-07,83,509.0,0.0,65.0,7.0,11.0,5.0,4,7,2,9,6,0,0,0,0,0,0,0,Spain
3807,1955,Graduation,Together,59925.0,0,1,2012-11-30,83,473.0,21.0,176.0,19.0,21.0,56.0,3,9,2,9,6,0,0,0,0,0,0,0,Spain
2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,0,0,0,0,0,Spain
7787,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526.0,28.0,135.0,10.0,21.0,99.0,3,5,3,12,5,0,0,0,0,0,0,0,Canada
2230,1970,PhD,Married,23626.0,1,0,2014-05-24,84,27.0,2.0,14.0,0.0,0.0,0.0,3,3,1,3,5,0,0,0,0,0,0,0,Germany
8146,1976,Master,Together,46106.0,1,1,2014-05-11,84,30.0,0.0,8.0,2.0,0.0,14.0,1,1,1,2,6,0,0,0,0,0,0,0,South Africa
988,1965,Graduation,Married,81168.0,0,0,2014-05-07,84,410.0,0.0,592.0,147.0,22.0,22.0,1,6,4,7,3,0,0,0,1,0,0,0,Spain
