User_ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Date_Enroll,Recency,MntWines,MntFruits,MntMeats,MntFishs,MntSweets,MntGolds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Total_Campaigns_Accepted,Total_Spent
9303,1976,Graduation,Married,5305.0,0,1,2013-07-30,12,12.0,4.0,7.0,1.0,3.0,5.0,0,1,0,0,13,0,0,0,0,0,0,0,India,0,32.0
9305,1976,2n Cycle,Single,79689.0,0,0,2013-05-12,65,311.0,26.0,640.0,180.0,37.0,121.0,1,4,9,13,2,0,0,0,0,0,0,0,Spain,0,1315.0
9308,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398.0,61.0,265.0,138.0,61.0,53.0,1,3,4,6,1,0,0,0,0,0,0,0,South Africa,0,976.0
9316,1952,Basic,Together,13084.0,0,0,2013-11-02,29,2.0,0.0,7.0,3.0,7.0,10.0,1,1,0,3,6,0,0,0,0,0,0,0,United States,0,29.0
9323,1949,Master,Together,49912.0,0,1,2012-09-07,5,520.0,8.0,223.0,32.0,49.0,42.0,4,10,5,7,8,1,0,0,0,0,1,0,Montenegro,2,874.0
9336,1969,PhD,Widow,62187.0,0,1,2014-03-22,38,512.0,0.0,83.0,0.0,0.0,41.0,3,6,2,10,4,0,0,0,0,0,0,0,Spain,0,636.0
9347,1956,Master,Together,50943.0,0,1,2013-06-21,49,31.0,0.0,7.0,2.0,0.0,6.0,1,1,0,3,5,0,0,0,0,0,0,0,Spain,0,46.0
9349,1985,Graduation,Married,92533.0,0,0,2013-12-19,84,693.0,21.0,118.0,110.0,147.0,42.0,1,6,5,11,2,0,0,1,1,0,0,0,Germany,2,1131.0
9353,1959,Graduation,Single,62450.0,0,1,2014-01-06,61,515.0,47.0,267.0,62.0,66.0,38.0,2,5,5,4,3,0,1,0,0,0,0,0,India,1,995.0
9360,1982,Graduation,Married,37040.0,0,0,2012-08-08,41,86.0,2.0,73.0,69.0,38.0,48.0,1,4,2,5,8,0,0,0,0,0,0,0,United States,0,316.0
9362,1965,Graduation,Single,69263.0,0,1,2014-03-05,14,492.0,5.0,32.0,13.0,5.0,21.0,1,9,1,7,6,0,1,0,0,0,0,0,Canada,1,568.0
9365,1976,PhD,Single,60000.0,0,1,2012-12-22,57,1048.0,0.0,217.0,0.0,0.0,12.0,5,11,3,5,6,0,0,0,0,0,0,0,Spain,0,1277.0
9369,1979,2n Cycle,Single,88194.0,0,1,2014-03-19,19,688.0,14.0,309.0,201.0,24.0,38.0,1,11,10,10,5,1,0,0,1,0,1,0,Germany,3,1274.0
9370,1945,PhD,Married,65846.0,0,0,2013-05-17,68,562.0,81.0,276.0,80.0,40.0,81.0,1,6,3,6,4,0,0,0,0,0,0,0,Canada,0,1120.0
9381,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,0,Australia,0,606.0
9384,1978,Graduation,Married,66373.0,1,1,2013-06-12,57,328.0,9.0,124.0,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,0,Australia,0,606.0
9386,1962,Graduation,Together,50127.0,0,1,2014-05-29,88,274.0,0.0,21.0,4.0,6.0,15.0,1,5,1,6,6,0,1,0,0,0,0,0,Spain,1,320.0
9392,1971,Graduation,Single,26954.0,1,0,2014-05-08,17,4.0,1.0,11.0,0.0,0.0,1.0,1,1,0,2,7,0,0,0,0,0,0,0,Spain,0,17.0
9396,1978,PhD,Married,37717.0,1,0,2012-11-23,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,0,South Africa,0,25.0
9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21,73,630.0,26.0,611.0,44.0,18.0,54.0,1,6,6,6,2,0,0,0,0,0,0,0,Spain,0,1383.0
9405,1954,PhD,Married,52869.0,1,1,2012-10-15,40,84.0,3.0,61.0,2.0,1.0,21.0,3,3,1,4,7,0,0,0,0,0,1,0,South Africa,1,172.0
9422,1989,Graduation,Married,38360.0,1,0,2013-05-31,26,36.0,2.0,42.0,20.0,21.0,10.0,2,2,1,4,3,0,0,0,0,0,0,0,Australia,0,131.0
9423,1979,Master,Married,32765.0,1,0,2014-02-23,49,13.0,3.0,17.0,7.0,3.0,3.0,2,2,0,4,5,0,0,0,0,0,0,0,Spain,0,46.0
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691.0,0.0,69.0,10.0,0.0,130.0,4,2,6,3,8,0,0,0,0,0,0,0,Spain,0,900.0
9432,1977,Graduation,Together,666666.0,1,0,2013-06-02,23,9.0,14.0,18.0,8.0,1.0,12.0,4,3,1,3,6,0,0,0,0,0,0,0,South Africa,0,62.0
9449,1958,PhD,Single,79761.0,0,1,2013-10-04,32,415.0,5.0,124.0,15.0,35.0,11.0,1,5,2,11,3,0,0,0,0,0,0,0,South Africa,0,605.0
9451,1965,Graduation,Married,73538.0,0,1,2012-11-25,92,811.0,76.0,428.0,99.0,137.0,107.0,3,10,4,9,7,0,0,0,0,0,0,0,Canada,0,1658.0
9460,1963,Graduation,Married,22419.0,0,0,2013-04-18,74,30.0,3.0,47.0,19.0,21.0,42.0,1,3,2,2,8,0,0,0,0,0,0,0,Spain,0,162.0
9463,1959,Graduation,Together,71706.0,0,1,2012-11-13,16,931.0,56.0,253.0,91.0,98.0,14.0,4,9,5,7,5,0,0,0,0,0,0,0,Canada,0,1443.0
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3.0,2.0,10.0,3.0,0.0,2.0,1,1,0,3,6,0,0,0,0,0,0,0,Spain,0,20.0
9477,1954,PhD,Married,65324.0,0,1,2014-01-11,0,384.0,0.0,102.0,21.0,32.0,5.0,3,6,2,9,4,0,0,0,0,0,0,0,India,0,544.0
9478,1985,Graduation,Single,66503.0,1,0,2012-08-14,30,91.0,64.0,128.0,65.0,3.0,50.0,2,4,3,6,3,0,0,0,0,0,0,0,Spain,0,401.0
9481,1976,Graduation,Married,17148.0,1,0,2014-01-28,80,9.0,9.0,11.0,13.0,10.0,16.0,4,3,1,3,8,0,0,0,0,0,0,0,Canada,0,68.0
9483,1959,Graduation,Together,57957.0,0,1,2013-08-19,24,290.0,59.0,177.0,77.0,5.0,29.0,7,4,6,8,3,0,0,0,0,0,0,1,Canada,0,637.0
9485,1986,PhD,Married,45921.0,0,0,2014-03-10,23,102.0,9.0,49.0,24.0,3.0,12.0,1,2,1,6,4,0,0,0,0,0,0,0,South Africa,0,199.0
9491,1984,Graduation,Together,23976.0,1,0,2013-12-27,68,14.0,1.0,21.0,2.0,3.0,25.0,3,3,1,3,7,0,0,0,0,0,0,0,South Africa,0,66.0
9493,1980,PhD,Single,76412.0,0,0,2013-05-05,15,840.0,53.0,804.0,23.0,71.0,17.0,1,5,4,8,3,0,0,1,1,0,1,0,Canada,3,1808.0
9495,1982,Graduation,Together,71853.0,0,0,2013-05-08,29,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,0,Spain,0,1149.0
9499,1954,Graduation,Married,93404.0,1,2,2013-05-07,97,1279.0,15.0,287.0,20.0,0.0,15.0,3,3,4,7,5,0,1,1,0,0,0,0,Canada,2,1616.0
9500,1959,Graduation,Married,58113.0,0,1,2013-01-25,66,221.0,104.0,169.0,102.0,78.0,84.0,3,9,2,8,7,0,0,0,0,0,0,1,Spain,0,758.0
9503,1980,Graduation,Single,28071.0,0,0,2012-08-29,65,39.0,33.0,130.0,41.0,26.0,44.0,2,5,1,5,8,0,0,0,0,0,0,0,Spain,0,313.0
9504,1949,Master,Married,81698.0,0,0,2013-11-06,4,179.0,28.0,520.0,111.0,123.0,47.0,1,3,8,13,1,0,0,0,0,0,1,0,Spain,1,1008.0
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261.0,23.0,73.0,4.0,23.0,50.0,2,6,3,5,7,0,0,0,0,0,0,0,Spain,0,434.0
9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18,90,620.0,54.0,239.0,99.0,98.0,119.0,2,9,7,10,7,0,1,0,0,1,1,0,Spain,3,1229.0
9523,1982,Graduation,Together,40479.0,1,0,2013-08-17,95,5.0,0.0,8.0,2.0,0.0,0.0,1,0,0,3,4,0,0,0,0,0,0,0,Spain,0,15.0
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559.0,153.0,503.0,218.0,13.0,181.0,1,3,9,9,2,0,0,0,1,0,1,0,South Africa,2,1627.0
9530,1988,Graduation,Married,24645.0,1,0,2012-11-01,16,5.0,3.0,4.0,4.0,1.0,0.0,1,1,0,2,8,0,0,0,0,0,0,0,South Africa,0,17.0
9543,1985,Graduation,Married,19986.0,1,0,2013-11-14,74,3.0,6.0,5.0,0.0,2.0,6.0,1,0,0,3,7,0,0,0,0,0,0,0,Spain,0,22.0
9553,1987,Graduation,Married,7500.0,0,0,2013-01-09,94,0.0,2.0,3.0,4.0,1.0,5.0,1,0,0,3,6,0,0,0,0,0,0,0,India,0,15.0
9559,1961,PhD,Married,57072.0,0,1,2014-01-24,79,944.0,0.0,60.0,0.0,0.0,30.0,2,7,5,13,5,1,0,0,0,0,0,0,Canada,1,1034.0
9560,1965,Graduation,Together,83003.0,0,0,2013-03-03,18,856.0,61.0,570.0,40.0,25.0,122.0,1,7,6,8,3,0,0,1,0,0,1,0,Spain,2,1674.0
9576,1982,PhD,Together,32313.0,1,0,2013-02-11,60,86.0,4.0,56.0,2.0,4.0,7.0,3,4,0,4,9,0,0,0,0,0,0,0,Spain,0,159.0
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53.0,1.0,34.0,2.0,0.0,16.0,3,2,2,2,8,0,0,0,0,0,0,0,Canada,0,106.0
9589,1948,PhD,Widow,82032.0,0,0,2014-04-05,54,332.0,194.0,377.0,149.0,125.0,57.0,0,4,6,7,1,0,0,0,0,0,0,0,India,0,1234.0
9592,1983,Graduation,Together,22010.0,1,0,2013-06-30,51,11.0,2.0,9.0,3.0,0.0,8.0,2,2,0,3,8,0,0,0,0,0,0,0,Spain,0,33.0
9595,1961,Graduation,Together,64260.0,0,0,2013-01-11,1,539.0,169.0,816.0,20.0,0.0,30.0,1,4,5,4,3,0,0,0,0,0,1,0,Spain,1,1574.0
9596,1980,PhD,Single,65295.0,0,0,2013-12-23,19,365.0,32.0,117.0,34.0,110.0,6.0,1,3,3,13,2,0,0,0,0,0,0,0,United States,0,664.0
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236.0,106.0,189.0,23.0,41.0,130.0,1,7,2,9,4,0,0,0,0,0,0,0,Canada,0,725.0
9606,1965,PhD,Married,69969.0,0,0,2013-08-27,64,882.0,29.0,514.0,38.0,29.0,44.0,1,4,2,6,3,0,0,1,1,0,1,0,Spain,3,1536.0
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1.0,8.0,6.0,4.0,8.0,16.0,1,1,0,3,7,0,0,0,0,0,0,0,Spain,0,43.0
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0.0,4.0,5.0,6.0,0.0,4.0,1,1,0,3,3,0,0,0,0,0,0,0,South Africa,0,19.0
9624,1958,PhD,Together,65488.0,0,0,2014-06-13,46,603.0,45.0,207.0,36.0,18.0,54.0,1,3,4,6,1,0,0,0,0,0,0,0,Spain,0,963.0
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,0,0,0,0,0,0,Spain,0,129.0
9645,1968,Graduation,Married,64590.0,0,0,2012-10-14,98,920.0,138.0,168.0,36.0,46.0,30.0,1,9,4,10,6,0,0,0,0,0,0,0,Spain,0,1338.0
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153.0,4.0,56.0,0.0,9.0,31.0,4,5,1,4,8,0,0,0,0,0,0,0,Spain,0,253.0
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27.0,1.0,14.0,4.0,1.0,21.0,2,2,0,3,8,0,0,0,0,0,0,0,South Africa,0,68.0
9665,1957,PhD,Divorced,54237.0,0,1,2013-04-27,48,267.0,3.0,30.0,4.0,0.0,57.0,4,5,2,5,6,0,0,0,0,0,0,0,South Africa,0,361.0
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4.0,16.0,20.0,0.0,17.0,20.0,3,2,0,4,8,0,0,0,0,0,0,0,South Africa,0,77.0
9671,1968,Graduation,Married,19514.0,1,1,2014-01-26,47,14.0,3.0,21.0,2.0,1.0,28.0,4,3,1,2,8,1,0,0,0,0,1,0,Spain,2,69.0
9672,1970,2n Cycle,Married,23162.0,1,1,2013-12-21,82,8.0,3.0,9.0,19.0,4.0,22.0,3,1,1,3,6,0,0,0,0,0,0,0,Canada,0,65.0
9687,1975,Graduation,Single,73170.0,0,0,2014-05-31,1,184.0,174.0,256.0,50.0,30.0,32.0,1,5,4,6,2,0,0,0,0,0,0,0,Canada,0,726.0
9697,1951,Graduation,Married,53790.0,0,2,2014-03-06,86,335.0,42.0,127.0,28.0,5.0,5.0,3,7,2,8,6,0,0,0,0,0,0,0,Spain,0,542.0
9699,1966,Graduation,Divorced,67272.0,0,1,2013-12-21,12,357.0,35.0,271.0,28.0,28.0,14.0,3,6,2,12,5,0,0,0,0,0,0,0,Spain,0,733.0
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32.0,34.0,41.0,73.0,16.0,116.0,3,4,2,3,7,0,0,0,0,0,0,0,Canada,0,312.0
9703,1970,PhD,Married,38097.0,1,1,2012-10-15,70,77.0,2.0,35.0,0.0,1.0,69.0,4,3,2,2,7,1,0,0,0,0,1,0,South Africa,2,184.0
9706,1974,PhD,Single,31560.0,1,0,2013-06-24,98,62.0,1.0,20.0,4.0,0.0,7.0,2,2,1,3,8,0,0,0,0,0,0,0,Canada,0,94.0
9707,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,1,0,0,1,0,0,Spain,2,1182.0
9710,1969,PhD,Divorced,58086.0,0,1,2013-01-20,80,708.0,7.0,62.0,0.0,0.0,15.0,2,11,3,7,8,0,0,0,0,0,0,0,Spain,0,792.0
9723,1960,Graduation,Married,67716.0,0,1,2013-01-10,8,530.0,142.0,217.0,62.0,9.0,56.0,4,7,4,13,5,0,1,0,0,0,0,0,Canada,1,1016.0
9725,1966,PhD,Together,28764.0,1,1,2014-06-05,16,8.0,0.0,3.0,0.0,0.0,1.0,1,1,0,2,8,1,0,0,0,0,0,0,Spain,1,12.0
9727,1957,Graduation,Married,23539.0,0,0,2014-02-28,13,4.0,24.0,11.0,16.0,1.0,25.0,1,2,0,4,6,0,0,0,0,0,0,0,Canada,0,81.0
9729,1955,Graduation,Widow,58275.0,1,1,2013-06-02,48,189.0,10.0,253.0,56.0,43.0,64.0,6,8,2,7,7,0,0,0,0,0,0,0,Germany,0,615.0
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,0,India,1,80.0
9736,1980,Graduation,Married,41850.0,1,1,2012-12-24,51,53.0,5.0,19.0,2.0,13.0,4.0,3,3,0,3,8,0,0,0,0,0,0,0,United States,0,96.0
9738,1986,Master,Together,42386.0,1,0,2013-01-13,43,65.0,4.0,16.0,0.0,4.0,11.0,1,3,0,3,8,0,0,0,0,0,0,0,South Africa,0,100.0
9739,1963,Graduation,Single,34377.0,0,1,2013-01-19,55,62.0,0.0,22.0,3.0,1.0,26.0,2,2,2,2,7,0,0,0,0,0,0,0,Spain,0,114.0
9743,1955,Graduation,Married,76998.0,0,1,2013-01-11,85,1449.0,89.0,161.0,69.0,35.0,107.0,2,11,8,8,6,0,0,1,0,0,0,0,Canada,1,1910.0
9750,1961,PhD,Divorced,64325.0,0,1,2013-02-07,41,731.0,60.0,353.0,78.0,12.0,73.0,5,10,3,5,7,0,0,0,0,0,0,0,Spain,0,1307.0
9757,1972,Graduation,Together,84906.0,0,0,2013-10-04,98,997.0,15.0,414.0,99.0,30.0,76.0,1,5,6,12,2,0,1,1,0,1,0,0,Spain,3,1631.0
9760,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,0,0,0,0,0,1,0,South Africa,1,1198.0
9771,1988,2n Cycle,Single,23331.0,1,0,2012-10-05,97,104.0,20.0,101.0,24.0,15.0,5.0,6,5,1,5,9,0,0,0,0,0,0,0,India,0,269.0
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465.0,25.0,132.0,136.0,0.0,37.0,2,8,3,13,4,0,0,0,0,0,0,0,Spain,0,795.0
9790,1957,Graduation,Single,78499.0,0,0,2013-11-23,12,912.0,72.0,170.0,47.0,36.0,97.0,1,11,3,4,4,0,0,1,0,0,1,0,Canada,2,1334.0
9797,1956,Graduation,Married,58116.0,0,1,2014-04-13,38,228.0,19.0,130.0,4.0,11.0,51.0,2,3,3,8,2,0,0,0,0,0,0,0,Spain,0,443.0
9799,1968,PhD,Divorced,83664.0,1,1,2013-05-08,57,866.0,21.0,151.0,28.0,21.0,86.0,3,2,2,12,5,0,0,0,0,0,0,0,Spain,0,1173.0
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320.0,48.0,133.0,39.0,72.0,48.0,4,6,2,10,4,0,0,0,0,0,0,0,Canada,0,660.0
9817,1970,Master,Single,44802.0,0,0,2012-08-21,71,853.0,10.0,143.0,13.0,10.0,20.0,2,9,4,12,8,0,0,0,0,0,0,0,India,0,1049.0
9826,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899.0,102.0,838.0,133.0,102.0,40.0,1,5,6,10,2,0,0,0,0,0,1,0,United States,1,2114.0
9829,1978,Graduation,Together,28587.0,1,0,2014-02-12,42,22.0,4.0,17.0,12.0,10.0,13.0,3,2,0,4,6,0,0,0,0,0,0,0,Spain,0,78.0
9847,1955,2n Cycle,Married,62972.0,0,1,2012-08-03,39,313.0,15.0,47.0,20.0,0.0,192.0,2,7,4,3,6,0,0,0,0,0,0,0,Spain,0,587.0
9850,1972,2n Cycle,Married,24884.0,1,0,2012-11-29,32,3.0,6.0,7.0,0.0,0.0,3.0,1,0,0,3,7,0,0,0,0,0,0,0,Spain,0,19.0
9855,1952,PhD,Single,62000.0,0,1,2013-08-25,25,899.0,0.0,101.0,0.0,0.0,20.0,1,6,6,13,4,0,0,0,1,0,0,0,Spain,1,1020.0
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159.0,0.0,22.0,2.0,1.0,31.0,3,4,1,4,7,0,0,0,0,0,0,0,Spain,0,215.0
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1.0,6.0,7.0,11.0,5.0,3.0,2,2,0,3,6,0,0,0,0,0,0,0,Canada,0,33.0
9888,1969,Graduation,Together,68695.0,0,0,2014-06-25,3,458.0,81.0,356.0,106.0,50.0,40.0,1,4,4,7,2,0,0,0,0,0,0,0,Spain,0,1091.0
9904,1956,Graduation,Married,71391.0,0,1,2013-03-29,50,336.0,123.0,274.0,46.0,123.0,141.0,5,6,5,12,3,0,0,0,0,0,0,0,Canada,0,1043.0
9905,1952,Graduation,Together,34074.0,1,1,2013-07-13,69,135.0,1.0,41.0,10.0,1.0,67.0,5,3,3,3,6,1,0,0,0,0,0,0,Spain,1,255.0
9907,1969,Master,Together,66476.0,0,1,2013-12-04,80,742.0,28.0,152.0,25.0,9.0,57.0,2,6,8,10,4,0,0,0,0,0,0,0,Germany,0,1013.0
9909,1996,2n Cycle,Married,7500.0,0,0,2012-11-09,24,3.0,18.0,14.0,15.0,22.0,50.0,3,3,1,3,9,0,0,0,0,0,1,0,Australia,1,122.0
9916,1954,Graduation,Married,38998.0,1,1,2012-11-03,92,34.0,1.0,14.0,0.0,0.0,5.0,3,2,0,3,8,0,0,0,0,0,0,1,South Africa,0,54.0
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68.0,0.0,16.0,0.0,0.0,8.0,3,2,0,4,7,0,0,0,0,0,0,0,Spain,0,92.0
9925,1981,PhD,Together,39665.0,1,0,2013-05-25,97,127.0,1.0,56.0,0.0,1.0,31.0,3,4,2,3,7,1,0,0,0,0,0,0,Spain,1,216.0
9930,1944,PhD,Single,82716.0,0,0,2013-11-05,8,606.0,148.0,228.0,15.0,148.0,22.0,1,6,8,13,2,0,0,0,0,0,0,0,Canada,0,1167.0
9931,1963,PhD,Married,4023.0,1,1,2014-06-23,29,5.0,0.0,1.0,1.0,1.0,1.0,15,0,0,0,19,0,0,0,0,0,0,0,Spain,0,9.0
9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187.0,81.0,149.0,25.0,43.0,91.0,1,2,2,12,1,0,0,0,0,0,0,0,United States,0,576.0
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519.0,17.0,813.0,27.0,173.0,51.0,1,4,6,6,2,0,0,1,0,0,0,0,India,1,1600.0
9940,1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382.0,114.0,276.0,75.0,124.0,38.0,2,6,4,4,3,0,0,0,0,0,0,0,South Africa,0,1009.0
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598.0,16.0,141.0,32.0,41.0,49.0,3,3,3,6,8,0,0,0,0,0,0,0,Canada,0,877.0
9952,1947,Master,Together,78093.0,0,0,2013-12-11,53,368.0,32.0,639.0,13.0,43.0,10.0,1,4,7,5,1,0,0,0,0,0,0,0,South Africa,0,1105.0
9955,1954,Graduation,Together,39898.0,0,1,2013-02-12,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,0,0,0,0,0,0,0,Spain,0,134.0
9958,1972,Graduation,Married,65685.0,0,1,2014-03-29,54,642.0,14.0,49.0,0.0,7.0,57.0,1,9,2,9,5,0,0,0,0,0,0,0,Australia,0,769.0
9960,1991,Basic,Single,26868.0,1,0,2014-04-30,52,0.0,0.0,1.0,8.0,3.0,2.0,1,1,0,2,7,0,0,0,0,0,0,0,South Africa,0,14.0
9964,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,0,Spain,0,424.0
9967,1974,Graduation,Divorced,53034.0,1,1,2013-05-30,30,160.0,15.0,196.0,15.0,11.0,50.0,8,6,1,7,8,0,0,0,0,0,0,0,United States,0,447.0
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42.0,11.0,57.0,10.0,28.0,14.0,1,1,1,6,2,0,0,0,0,0,0,0,Canada,0,162.0
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397.0,19.0,69.0,12.0,0.0,9.0,1,4,4,8,2,0,0,0,0,0,0,0,South Africa,0,506.0
9972,1955,PhD,Together,46015.0,1,1,2014-04-13,25,38.0,0.0,2.0,0.0,0.0,6.0,1,1,0,3,7,1,0,0,0,1,0,0,South Africa,2,46.0
9973,1963,Graduation,Married,50437.0,0,2,2012-10-17,28,370.0,9.0,92.0,6.0,9.0,4.0,3,7,1,8,7,0,0,0,0,0,0,0,Spain,0,490.0
9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,75,15.0,6.0,20.0,4.0,5.0,20.0,1,3,1,2,7,0,0,0,0,0,0,0,South Africa,0,70.0
9977,1973,Graduation,Divorced,78901.0,0,1,2013-09-17,99,321.0,11.0,309.0,33.0,26.0,34.0,3,9,3,5,4,0,0,0,0,0,0,0,United States,0,734.0
9984,1981,2n Cycle,Married,56337.0,1,1,2013-03-27,25,349.0,16.0,144.0,28.0,5.0,182.0,5,8,5,4,8,1,0,0,1,0,1,0,Spain,3,724.0
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16.0,0.0,23.0,3.0,2.0,10.0,3,4,1,2,7,0,0,0,0,0,1,0,South Africa,1,54.0
9988,1976,Master,Single,70379.0,0,1,2013-03-03,84,553.0,25.0,142.0,65.0,67.0,8.0,3,6,3,13,4,0,0,0,0,0,0,0,Canada,0,860.0
9999,1965,Graduation,Together,75276.0,0,0,2012-09-27,2,610.0,105.0,125.0,137.0,42.0,21.0,1,9,4,9,5,0,0,0,0,0,0,0,Spain,0,1040.0
10001,1985,2n Cycle,Together,7500.0,1,0,2012-08-01,98,5.0,17.0,17.0,13.0,14.0,34.0,4,2,1,3,9,0,0,0,0,0,0,0,Spain,0,100.0
10010,1953,PhD,Divorced,36957.0,1,1,2012-09-06,43,100.0,2.0,16.0,2.0,1.0,31.0,4,3,2,2,9,0,0,0,0,0,1,0,Australia,1,152.0
10022,1973,PhD,Single,54466.0,1,1,2014-02-09,78,12.0,0.0,4.0,0.0,0.0,0.0,1,1,0,2,5,0,0,0,0,0,0,0,Spain,0,16.0
10031,1976,PhD,Married,16927.0,1,1,2013-02-10,50,20.0,2.0,23.0,3.0,1.0,4.0,5,3,0,4,8,0,0,0,0,0,0,0,South Africa,0,53.0
10032,1976,Graduation,Divorced,12571.0,1,0,2014-01-18,86,3.0,5.0,14.0,2.0,12.0,17.0,4,3,1,3,6,0,0,0,0,0,0,0,South Africa,0,53.0
10033,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2.0,3.0,10.0,11.0,2.0,10.0,1,1,0,3,6,0,0,0,0,0,0,0,Germany,0,38.0
10037,1993,Graduation,Single,74293.0,0,0,2014-05-04,66,375.0,152.0,335.0,93.0,91.0,81.0,1,5,4,6,2,0,0,0,0,0,0,0,South Africa,0,1127.0
10057,1951,Graduation,Single,72282.0,0,0,2013-07-19,70,503.0,27.0,419.0,90.0,139.0,153.0,1,5,7,9,7,0,0,0,0,0,1,0,Spain,1,1331.0
10061,1950,Graduation,Married,59462.0,0,1,2013-01-05,29,724.0,17.0,143.0,0.0,8.0,196.0,2,9,2,12,7,0,0,0,0,0,0,0,United States,0,1088.0
10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03,27,7.0,4.0,13.0,15.0,8.0,17.0,2,2,0,4,5,0,0,0,0,0,0,0,Spain,0,64.0
10067,1976,2n Cycle,Together,25176.0,1,1,2013-08-10,79,4.0,0.0,4.0,0.0,0.0,5.0,1,1,0,2,7,0,0,0,0,0,0,0,Germany,0,13.0
10069,1988,Basic,Together,13724.0,1,0,2012-08-31,43,2.0,7.0,5.0,2.0,15.0,27.0,1,2,0,2,9,1,0,0,0,0,0,0,South Africa,1,58.0
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3.0,2.0,8.0,20.0,0.0,17.0,2,2,1,2,7,0,0,0,0,0,0,0,India,0,50.0
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168.0,148.0,444.0,32.0,172.0,148.0,1,6,9,13,2,0,1,1,1,1,1,0,South Africa,5,1112.0
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520.0,20.0,367.0,39.0,81.0,40.0,2,6,3,6,5,0,0,0,0,0,0,0,Spain,0,1067.0
10092,1954,Graduation,Divorced,70044.0,0,1,2013-02-18,46,1073.0,0.0,250.0,153.0,14.0,14.0,4,7,10,5,5,0,0,0,0,0,0,0,Spain,0,1504.0
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001.0,12.0,240.0,16.0,12.0,12.0,1,5,4,10,2,0,0,0,0,0,0,0,Canada,0,1293.0
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238.0,115.0,215.0,169.0,69.0,76.0,3,5,3,13,4,0,0,0,0,0,0,0,South Africa,0,882.0
